Date,Name,Item
2024-02-13,Pogg,Band of Unnatural Forces
2024-02-13,Rootz,Band of Unnatural Forces
2024-02-13,Tavesty,Band of Unnatural Forces
2024-02-13,Yagå,Band of Unnatural Forces
2024-02-13,Waumbek,Belt of the Grand Crusader
2024-02-13,Petdenoune,Cloak of Suturing
2024-02-13,Impax,Cloak of the Necropolis
2024-02-13,Holyrolled,Corrupted Ashbringer
2024-02-13,Jensin,Desecrated Circlet
2024-02-13,Bojjo,Desecrated Robe
2024-02-13,Burkinafaso,Desecrated Robe
2024-02-13,Louieflamezz,Desecrated Robe
2024-02-13,Runtzxcookie,Desecrated Robe
2024-02-13,Brickzilla,Desecrated Shoulderpads
2024-02-13,Gome,Doomfinger
2024-02-13,Brickzilla,Eye of the Dead
2024-02-13,Dreamer,Eye of the Dead
2024-02-13,Holyrolled,Eye of the Dead
2024-02-13,Gome,Gem of Trapped Innocents
2024-02-13,Chims,Girdle of the Mentor
2024-02-13,Cleavadge,Girdle of the Mentor
2024-02-13,Tavesty,Girdle of the Mentor
2024-02-13,Dreamer,Hammer of the Twisting Nether
2024-02-13,Prunes,Hammer of the Twisting Nether
2024-02-13,Prunes,Hammer of the Twisting Nether
2024-02-13,Yagå,Hatchet of Sundered Bone
2024-02-13,Alpineey,"Iblis, Blade of the Fallen Seraph"
2024-02-13,Checkursix,"Iblis, Blade of the Fallen Seraph"
2024-02-13,Stablord,"Iblis, Blade of the Fallen Seraph"
2024-02-13,Abusementprk,Kiss of the Spider
2024-02-13,Eatsithtina,Kiss of the Spider
2024-02-13,Eatsithtina,Kiss of the Spider
2024-02-13,Knumb,Kiss of the Spider
2024-02-13,Mcballs,Kiss of the Spider
2024-02-13,Nineteenalt,Kiss of the Spider
2024-02-13,Nineteenalt,Kiss of the Spider
2024-02-13,Louieflamezz,Leggings of Polarity
2024-02-13,Runtzxcookie,Leggings of Polarity
2024-02-13,Mistaveeb,Legplates of Carnage
2024-02-13,Airz,Might of Menethil
2024-02-13,Airz,Might of Menethil
2024-02-13,Branremix,Might of Menethil
2024-02-13,Cleavadge,Might of the Scourge
2024-02-13,Farquaad,Might of the Scourge
2024-02-13,Farquaad,Might of the Scourge
2024-02-13,Petdenoune,Necklace of Necropsy
2024-02-13,Ruug,Nerubian Slavemaker
2024-02-13,Skiiska,Ring of Faith
2024-02-13,Briseis,Sapphiron's Left Eye
2024-02-13,Burkinafaso,Sapphiron's Left Eye
2024-02-13,Skiiska,Sapphiron's Right Eye
2024-02-13,Impax,Seal of the Damned
2024-02-13,Bli,Shroud of Dominion
2024-02-13,Bli,Shroud of Dominion
2024-02-13,Pogg,Shroud of Dominion
2024-02-13,Ratbag,Shroud of Dominion
2024-02-13,Abusementprk,Slayer's Crest
2024-02-13,Checkursix,Slayer's Crest
2024-02-13,Mcballs,Slayer's Crest
2024-02-13,Mictlantecuh,Slayer's Crest
2024-02-13,Rootz,Slayer's Crest
2024-02-13,Stablord,Slayer's Crest
2024-02-13,Iggy,Soulstring
2024-02-13,Ratbag,Soulstring
2024-02-13,Branremix,Stormrage's Talisman of Seething
2024-02-13,Iggy,Stormrage's Talisman of Seething
2024-02-13,Alpineey,The Castigator
2024-02-13,Waumbek,The Face of Death
2024-02-13,Chims,The Phylactery of Kel'Thuzad
2024-02-13,Ruug,The Phylactery of Kel'Thuzad
2024-02-13,Briseis,The Restrained Essence of Sapphiron
2024-02-13,Gandal,The Restrained Essence of Sapphiron
2024-02-13,Hegred,The Restrained Essence of Sapphiron
2024-02-13,Hegred,The Restrained Essence of Sapphiron
2024-02-13,Jensin,Warmth of Forgiveness
2024-02-13,Bojjo,Wraith Blade
2024-02-13,Knumb,Wristguards of Vengeance
2024-02-13,Mistaveeb,Wristguards of Vengeance
2025-08-12,Illadelph,Band of Unanswered Prayers
2025-08-12,Illadelph,Band of Unanswered Prayers
2025-08-12,Dwamasama,Band of Unnatural Forces
2025-08-12,Slashi,Band of Unnatural Forces
2025-08-12,Vanthur,Band of Unnatural Forces
2025-08-12,Greybush,Band of the Inevitable
2025-08-12,Deadcoiles,Cloak of the Necropolis
2025-08-12,Mandraky,Cloak of the Necropolis
2025-08-12,Asherr,Desecrated Circlet
2025-08-12,Asherr,Desecrated Gloves
2025-08-12,Briseis,Eye of the Dead
2025-08-12,Darkwings,Eye of the Dead
2025-08-12,Rusti,Eye of the Dead
2025-08-12,Rusti,Eye of the Dead
2025-08-12,Spach,Eye of the Dead
2025-08-12,Magebrained,Gem of Trapped Innocents
2025-08-12,Ares,Girdle of the Mentor
2025-08-12,Macthorson,Girdle of the Mentor
2025-08-12,Solidsmtx,Girdle of the Mentor
2025-08-12,Torreypines,Girdle of the Mentor
2025-08-12,Lagerthafury,Hammer of the Twisting Nether
2025-08-12,Macthorson,Hatchet of Sundered Bone
2025-08-12,Jhonytank,"Iblis, Blade of the Fallen Seraph"
2025-08-12,Lagerthafury,"Iblis, Blade of the Fallen Seraph"
2025-08-12,Mesmasshuu,"Iblis, Blade of the Fallen Seraph"
2025-08-12,Bravesrrobin,Kiss of the Spider
2025-08-12,Bravesrrobin,Kiss of the Spider
2025-08-12,Dilphiv,Kiss of the Spider
2025-08-12,Dwamasama,Kiss of the Spider
2025-08-12,Slashi,Kiss of the Spider
2025-08-12,Spach,Kiss of the Spider
2025-08-12,Zosokid,Kiss of the Spider
2025-08-12,Abusementprk,Leggings of Apocalypse
2025-08-12,Vanthur,Leggings of Apocalypse
2025-08-12,Greybush,Leggings of Polarity
2025-08-12,Abusementprk,Legplates of Carnage
2025-08-12,Andragan,Legplates of Carnage
2025-08-12,Andragan,Legplates of Carnage
2025-08-12,Torreypines,Legplates of Carnage
2025-08-12,Darkwings,Libram of Light
2025-08-12,Healsniper,Libram of Light
2025-08-12,Toxicalover,Might of the Scourge
2025-08-12,Jhonytank,Misplaced Servo Arm
2025-08-12,Meco,Nerubian Slavemaker
2025-08-12,Meco,Nerubian Slavemaker
2025-08-12,Thorgene,Nerubian Slavemaker
2025-08-12,Haloii,Plated Abomination Ribcage
2025-08-12,Huxii,Plated Abomination Ribcage
2025-08-12,Toxicalover,Plated Abomination Ribcage
2025-08-12,Skiiska,Resilience of the Scourge
2025-08-12,Skiiska,Resilience of the Scourge
2025-08-12,Magebrained,Sapphiron's Left Eye
2025-08-12,Healsniper,Shield of Condemnation
2025-08-12,Igkidkyuubi,Shroud of Dominion
2025-08-12,Ares,Slayer's Crest
2025-08-12,Madder,Slayer's Crest
2025-08-12,Madder,Slayer's Crest
2025-08-12,Zosokid,Slayer's Crest
2025-08-12,Igkidkyuubi,Stormrage's Talisman of Seething
2025-08-12,Michaelre,Stormrage's Talisman of Seething
2025-08-12,Thorgene,Stormrage's Talisman of Seething
2025-08-12,Dilphiv,The Castigator
2025-08-12,Mesmasshuu,The Castigator
2025-08-12,Michaelre,The Castigator
2025-08-12,Briseis,The Restrained Essence of Sapphiron
2025-08-12,Kurdinn,The Restrained Essence of Sapphiron
2025-08-12,Kurdinn,The Restrained Essence of Sapphiron
2025-08-12,Kushcloud,The Restrained Essence of Sapphiron
2025-08-12,Kushcloud,The Restrained Essence of Sapphiron
2025-08-12,Mandraky,The Restrained Essence of Sapphiron
2025-08-12,Trine,The Restrained Essence of Sapphiron
2025-08-12,Trine,The Restrained Essence of Sapphiron
2025-08-12,Deadcoiles,Wand of Fates
2025-08-12,Haloii,Widow's Remorse
2025-08-12,Huxii,Widow's Remorse
2025-08-12,Solidsmtx,Wristguards of Vengeance
2023-12-19,Dreamer,Band of Unanswered Prayers
2023-12-19,Nineteenalt,Band of Unnatural Forces
2023-12-19,Louieflamezz,Brimstone Staff
2023-12-19,Briseis,Cloak of the Necropolis
2023-12-19,Integrity,Corrupted Ashbringer
2023-12-19,Gusad,Cryptfiend Silk Cloak
2023-12-19,Runtzxcookie,Desecrated Circlet
2023-12-19,Saacon,Desecrated Circlet
2023-12-19,Skiiska,Desecrated Circlet
2023-12-19,Censer,Desecrated Headpiece
2023-12-19,Saacon,Desecrated Robe
2023-12-19,Smoothpriest,Desecrated Robe
2023-12-19,Skiiska,Desecrated Shoulderpads
2023-12-19,Censer,Desecrated Tunic
2023-12-19,Dreamer,Desecrated Tunic
2023-12-19,Gome,Doomfinger
2023-12-19,Muntz,Doomfinger
2023-12-19,Gandal,Fortitude of the Scourge
2023-12-19,Branremix,Girdle of the Mentor
2023-12-19,Nineteenalt,Girdle of the Mentor
2023-12-19,Mcballs,"Gressil, Dawn of Ruin"
2023-12-19,Mistaveeb,"Gressil, Dawn of Ruin"
2023-12-19,Tont,"Gressil, Dawn of Ruin"
2023-12-19,Tont,"Gressil, Dawn of Ruin"
2023-12-19,Integrity,Hammer of the Twisting Nether
2023-12-19,Mainevent,Hammer of the Twisting Nether
2023-12-19,Miltonmane,Hammer of the Twisting Nether
2023-12-19,Checkursix,"Iblis, Blade of the Fallen Seraph"
2023-12-19,Mictlantecuh,"Iblis, Blade of the Fallen Seraph"
2023-12-19,Ratbag,Kingsfall
2023-12-19,Chims,Kiss of the Spider
2023-12-19,Cleavadge,Kiss of the Spider
2023-12-19,Dilph,Kiss of the Spider
2023-12-19,Mcballs,Kiss of the Spider
2023-12-19,Mistaveeb,Kiss of the Spider
2023-12-19,Rootz,Leggings of Apocalypse
2023-12-19,Airz,Might of Menethil
2023-12-19,Airz,Might of Menethil
2023-12-19,Dinoblunt,Might of Menethil
2023-12-19,Falariss,Might of the Scourge
2023-12-19,Falariss,Might of the Scourge
2023-12-19,Rootz,Might of the Scourge
2023-12-19,Azzith,Nerubian Slavemaker
2023-12-19,Azzith,Nerubian Slavemaker
2023-12-19,Ruug,Nerubian Slavemaker
2023-12-19,Ruug,Nerubian Slavemaker
2023-12-19,Bli,Plated Abomination Ribcage
2023-12-19,Mainevent,Ring of Faith
2023-12-19,Gusad,Ring of the Dreadnaught
2023-12-19,Briseis,Sapphiron's Left Eye
2023-12-19,Burkinafaso,Sapphiron's Left Eye
2023-12-19,Jensin,Sapphiron's Right Eye
2023-12-19,Miltonmane,Shield of Condemnation
2023-12-19,Waumbek,Shield of Condemnation
2023-12-19,Farquaad,Shroud of Dominion
2023-12-19,Pogg,Shroud of Dominion
2023-12-19,Checkursix,Slayer's Crest
2023-12-19,Farquaad,Slayer's Crest
2023-12-19,Nihilistik,Slayer's Crest
2023-12-19,Ratbag,Slayer's Crest
2023-12-19,Iggyy,Soulstring
2023-12-19,Bli,Stormrage's Talisman of Seething
2023-12-19,Chims,Stormrage's Talisman of Seething
2023-12-19,Dinoblunt,The Castigator
2023-12-19,Mictlantecuh,The Castigator
2023-12-19,Waumbek,The End of Dreams
2023-12-19,Branremix,The Hungering Cold
2023-12-19,Cleavadge,The Hungering Cold
2023-12-19,Dilph,The Hungering Cold
2023-12-19,Nihilistik,The Hungering Cold
2023-12-19,Pogg,The Hungering Cold
2023-12-19,Iggyy,The Phylactery of Kel'Thuzad
2023-12-19,Gandal,The Restrained Essence of Sapphiron
2023-12-19,Gome,The Restrained Essence of Sapphiron
2023-12-19,Jensin,The Restrained Essence of Sapphiron
2023-12-19,Smoothpriest,The Restrained Essence of Sapphiron
2023-12-19,Louieflamezz,Wand of Fates
2023-12-19,Burkinafaso,Wraith Blade
2023-12-19,Muntz,Wraith Blade
2023-12-19,Runtzxcookie,Wraith Blade
2025-04-22,Gduel,Band of Unanswered Prayers
2025-04-22,Donfrye,Band of Unnatural Forces
2025-04-22,Ghili,Band of Unnatural Forces
2025-04-22,Novely,Band of Unnatural Forces
2025-04-22,Phaross,Band of Unnatural Forces
2025-04-22,Branremix,Cloak of Suturing
2025-04-22,Chimpsmage,Cloak of the Necropolis
2025-04-22,Holyfist,Desecrated Headpiece
2025-04-22,Kushcloud,Doomfinger
2025-04-22,Branremix,Eye of the Dead
2025-04-22,Dwarfjessus,Eye of the Dead
2025-04-22,Illadelph,Eye of the Dead
2025-04-22,Illadelph,Eye of the Dead
2025-04-22,Mistav,Eye of the Dead
2025-04-22,Mistav,Eye of the Dead
2025-04-22,Thorgene,Eye of the Dead
2025-04-22,Thorgene,Eye of the Dead
2025-04-22,Abusementprk,Girdle of the Mentor
2025-04-22,Feq,Girdle of the Mentor
2025-04-22,Glad,Girdle of the Mentor
2025-04-22,Madder,Girdle of the Mentor
2025-04-22,Dwarfjessus,Hammer of the Twisting Nether
2025-04-22,Reciprocate,Hammer of the Twisting Nether
2025-04-22,Valoriwar,Hatchet of Sundered Bone
2025-04-22,Nomerdva,"Iblis, Blade of the Fallen Seraph"
2025-04-22,Saladbalding,"Iblis, Blade of the Fallen Seraph"
2025-04-22,Torreypines,"Iblis, Blade of the Fallen Seraph"
2025-04-22,Zosokid,"Iblis, Blade of the Fallen Seraph"
2025-04-22,Zosokid,"Iblis, Blade of the Fallen Seraph"
2025-04-22,Boygirl,Kingsfall
2025-04-22,Slashi,Kingsfall
2025-04-22,Boygirl,Kiss of the Spider
2025-04-22,Madder,Kiss of the Spider
2025-04-22,Rusti,Kiss of the Spider
2025-04-22,Rusti,Kiss of the Spider
2025-04-22,Slashi,Kiss of the Spider
2025-04-22,Torreypines,Kiss of the Spider
2025-04-22,Saladbalding,Leggings of Apocalypse
2025-04-22,Chimpsmage,Leggings of Polarity
2025-04-22,Abusementprk,Legplates of Carnage
2025-04-22,Valoriwar,Legplates of Carnage
2025-04-22,Gduel,Might of Menethil
2025-04-22,Aile,Misplaced Servo Arm
2025-04-22,Bli,Necklace of Necropsy
2025-04-22,Bli,Necklace of Necropsy
2025-04-22,Greybush,Necklace of Necropsy
2025-04-22,Aile,Nerubian Slavemaker
2025-04-22,Alpineey,Nerubian Slavemaker
2025-04-22,Glad,Plated Abomination Ribcage
2025-04-22,Greybush,Resilience of the Scourge
2025-04-22,Dionefastrgf,Sapphiron's Left Eye
2025-04-22,Dionefastrgf,Sapphiron's Left Eye
2025-04-22,Avecz,Shroud of Dominion
2025-04-22,Dinoblunts,Slayer's Crest
2025-04-22,Donfrye,Slayer's Crest
2025-04-22,Ghili,Slayer's Crest
2025-04-22,Novely,Slayer's Crest
2025-04-22,Huxli,Soulstring
2025-04-22,Alpineey,Stormrage's Talisman of Seething
2025-04-22,Dinoblunts,Stormrage's Talisman of Seething
2025-04-22,Feq,Stormrage's Talisman of Seething
2025-04-22,Avecz,The Castigator
2025-04-22,Nomerdva,The Castigator
2025-04-22,Phaross,The Castigator
2025-04-22,Donzonæq,The Restrained Essence of Sapphiron
2025-04-22,Donzonæq,The Restrained Essence of Sapphiron
2025-04-22,Kirkyoom,The Restrained Essence of Sapphiron
2025-04-22,Kirkyoom,The Restrained Essence of Sapphiron
2025-04-22,Kurdinn,The Restrained Essence of Sapphiron
2025-04-22,Kushcloud,The Restrained Essence of Sapphiron
2025-04-22,Holyfist,The Widow's Embrace
2025-04-22,Deadcoiles,Wand of Fates
2025-04-22,Kurdinn,Wand of Fates
2025-04-22,Deadcoiles,Wraith Blade
2025-04-22,Reciprocate,Wraith Blade
2025-04-22,Huxli,Wristguards of Vengeance
2024-04-16,Mictlantecuh,Band of Unnatural Forces
2024-04-16,Rootz,Band of Unnatural Forces
2024-04-16,Vanishh,Band of Unnatural Forces
2024-04-16,Jensin,Cloak of Suturing
2024-04-16,Antimercy,Cloak of the Necropolis
2024-04-16,Farquaad,Corrupted Ashbringer
2024-04-16,Waumbek,Cryptfiend Silk Cloak
2024-04-16,Burkinafaso,Desecrated Robe
2024-04-16,Miltonmane,Desecrated Tunic
2024-04-16,Brislis,Eye of the Dead
2024-04-16,Gandal,Eye of the Dead
2024-04-16,Puppies,Eye of the Dead
2024-04-16,Glad,Girdle of the Mentor
2024-04-16,Pogg,Girdle of the Mentor
2024-04-16,Ábrams,Girdle of the Mentor
2024-04-16,Arizana,Hammer of the Twisting Nether
2024-04-16,Bli,Hammer of the Twisting Nether
2024-04-16,Brislis,Hammer of the Twisting Nether
2024-04-16,Miltonmane,Hammer of the Twisting Nether
2024-04-16,Puppies,Hammer of the Twisting Nether
2024-04-16,Farquaad,Harbinger of Doom
2024-04-16,Alpineey,"Iblis, Blade of the Fallen Seraph"
2024-04-16,Checkursix,"Iblis, Blade of the Fallen Seraph"
2024-04-16,Spach,"Iblis, Blade of the Fallen Seraph"
2024-04-16,Rickytanx,Kingsfall
2024-04-16,Abusementprk,Kiss of the Spider
2024-04-16,Checkursix,Kiss of the Spider
2024-04-16,Chims,Kiss of the Spider
2024-04-16,Chims,Kiss of the Spider
2024-04-16,Mcballs,Kiss of the Spider
2024-04-16,Nineteenalt,Kiss of the Spider
2024-04-16,Nineteenalt,Kiss of the Spider
2024-04-16,Antimercy,Leggings of Polarity
2024-04-16,Bojjo,Leggings of Polarity
2024-04-16,Shortandthic,Leggings of Polarity
2024-04-16,Finesse,Legplates of Carnage
2024-04-16,Airz,Might of Menethil
2024-04-16,Airz,Might of Menethil
2024-04-16,Arizana,Might of Menethil
2024-04-16,Waumbek,Might of Menethil
2024-04-16,Yagå,Might of Menethil
2024-04-16,Ruug,Might of the Scourge
2024-04-16,Jensin,Necklace of Necropsy
2024-04-16,Onefiftyone,Necklace of Necropsy
2024-04-16,Bli,Nerubian Slavemaker
2024-04-16,Finesse,Plated Abomination Ribcage
2024-04-16,Gome,Preceptor's Hat
2024-04-16,Dirtydëëds,Sadist's Collar
2024-04-16,Impax,Sapphiron's Left Eye
2024-04-16,Shortandthic,Sapphiron's Left Eye
2024-04-16,Mistaveeb,Shroud of Dominion
2024-04-16,Yagå,Shroud of Dominion
2024-04-16,Abusementprk,Slayer's Crest
2024-04-16,Mcballs,Slayer's Crest
2024-04-16,Pogg,Slayer's Crest
2024-04-16,Ruug,Slayer's Crest
2024-04-16,Vanishh,Slayer's Crest
2024-04-16,Zongas,Slayer's Crest
2024-04-16,Dirtydëëds,Soulstring
2024-04-16,Mictlantecuh,Stormrage's Talisman of Seething
2024-04-16,Mistaveeb,Stormrage's Talisman of Seething
2024-04-16,Rootz,Stormrage's Talisman of Seething
2024-04-16,Glad,The Castigator
2024-04-16,Spach,The Castigator
2024-04-16,Alpineey,The Face of Death
2024-04-16,Ábrams,The Phylactery of Kel'Thuzad
2024-04-16,Burkinafaso,The Restrained Essence of Sapphiron
2024-04-16,Impax,The Restrained Essence of Sapphiron
2024-04-16,Uwudaddy,The Restrained Essence of Sapphiron
2024-04-16,Bojjo,The Soul Harvester's Bindings
2024-04-16,Gandal,Veil of Eclipse
2024-04-16,Uwudaddy,Wand of Fates
2024-04-16,Onefiftyone,Wand of the Whispering Dead
2024-04-16,Skiiska,Wand of the Whispering Dead
2024-04-16,Skiiska,Wand of the Whispering Dead
2024-04-16,Zongas,Widow's Remorse
2024-04-16,Rickytanx,Wristguards of Vengeance
2024-09-03,Airz,Band of Unanswered Prayers
2024-09-03,Rootz,Band of Unanswered Prayers
2024-09-03,Abusementprk,Band of Unnatural Forces
2024-09-03,Feq,Band of Unnatural Forces
2024-09-03,Finesse,Band of Unnatural Forces
2024-09-03,Vanishh,Band of Unnatural Forces
2024-09-03,Skiiska,Band of the Inevitable
2024-09-03,Gugsx,Claw of the Frost Wyrm
2024-09-03,Anaomil,Cloak of Suturing
2024-09-03,Donzonæq,Cloak of the Necropolis
2024-09-03,Uwudaddy,Cloak of the Necropolis
2024-09-03,Dionefastrgf,Desecrated Circlet
2024-09-03,Dionefastrgf,Desecrated Robe
2024-09-03,Bli,Eye of the Dead
2024-09-03,Bli,Eye of the Dead
2024-09-03,Burkhealz,Eye of the Dead
2024-09-03,Lilanni,Eye of the Dead
2024-09-03,Maidenn,Eye of the Dead
2024-09-03,Mistav,Eye of the Dead
2024-09-03,Shaala,Eye of the Dead
2024-09-03,Shaala,Eye of the Dead
2024-09-03,Waumbek,Gem of Trapped Innocents
2024-09-03,Airz,Girdle of the Mentor
2024-09-03,Branremix,Hammer of the Twisting Nether
2024-09-03,Burkhealz,Hammer of the Twisting Nether
2024-09-03,Lilanni,Hammer of the Twisting Nether
2024-09-03,Maidenn,Hammer of the Twisting Nether
2024-09-03,Mistav,Hammer of the Twisting Nether
2024-09-03,Yasuke,Hatchet of Sundered Bone
2024-09-03,Finesse,"Iblis, Blade of the Fallen Seraph"
2024-09-03,Copecetic,Kingsfall
2024-09-03,Cornehc,Kingsfall
2024-09-03,Yasuke,Kingsfall
2024-09-03,Alpineey,Kiss of the Spider
2024-09-03,Alpineey,Kiss of the Spider
2024-09-03,Checkursix,Kiss of the Spider
2024-09-03,Glad,Kiss of the Spider
2024-09-03,Glad,Kiss of the Spider
2024-09-03,Knumb,Kiss of the Spider
2024-09-03,Mictlantecuh,Kiss of the Spider
2024-09-03,Toxicalover,Kiss of the Spider
2024-09-03,Chimpsmage,Leggings of Polarity
2024-09-03,Donzonæq,Leggings of Polarity
2024-09-03,Critzmcgee,Legplates of Carnage
2024-09-03,Knumb,Legplates of Carnage
2024-09-03,Impax,Loatheb's Reflection
2024-09-03,Checkursix,Might of the Scourge
2024-09-03,Vanishh,Might of the Scourge
2024-09-03,Waumbek,Misplaced Servo Arm
2024-09-03,Copecetic,Nerubian Slavemaker
2024-09-03,Ábrams,Plated Abomination Ribcage
2024-09-03,Bojjo,Preceptor's Hat
2024-09-03,Bojjo,Sapphiron's Left Eye
2024-09-03,Skiiska,Seal of the Damned
2024-09-03,Anaomil,Shield of Condemnation
2024-09-03,Feq,Shroud of Dominion
2024-09-03,Mictlantecuh,Shroud of Dominion
2024-09-03,Bethaylorn,Slayer's Crest
2024-09-03,Branremix,Slayer's Crest
2024-09-03,Jetrho,Slayer's Crest
2024-09-03,Jetrho,Slayer's Crest
2024-09-03,Rootz,Slayer's Crest
2024-09-03,Toxicalover,Slayer's Crest
2024-09-03,Abusementprk,Stormrage's Talisman of Seething
2024-09-03,Ábrams,Stormrage's Talisman of Seething
2024-09-03,Bethaylorn,The Castigator
2024-09-03,Critzmcgee,The Castigator
2024-09-03,Nineteenalt,The Face of Death
2024-09-03,Reciprocate,The Face of Death
2024-09-03,Cornehc,The Phylactery of Kel'Thuzad
2024-09-03,Gugsx,The Phylactery of Kel'Thuzad
2024-09-03,Supgap,The Restrained Essence of Sapphiron
2024-09-03,Supgap,The Restrained Essence of Sapphiron
2024-09-03,Uwudaddy,The Restrained Essence of Sapphiron
2024-09-03,Chimpsmage,The Soul Harvester's Bindings
2024-09-03,Impax,Touch of Frost
2024-09-03,Reciprocate,Widow's Remorse
2024-09-03,Nineteenalt,Wristguards of Vengeance
2024-01-02,Dreamer,Band of Unanswered Prayers
2024-01-02,Dirtydeeds,Band of Unnatural Forces
2024-01-02,Impax,Cloak of the Necropolis
2024-01-02,Integrity,Corrupted Ashbringer
2024-01-02,Bossdelguapo,Death's Bargain
2024-01-02,Bojjo,Desecrated Circlet
2024-01-02,Skiiska,Desecrated Circlet
2024-01-02,Incubussy,Desecrated Gloves
2024-01-02,Incubussy,Desecrated Leggings
2024-01-02,Burkinafaso,Desecrated Robe
2024-01-02,Skiiska,Desecrated Sandals
2024-01-02,Kurdinn,Desecrated Shoulderpads
2024-01-02,Gome,Doomfinger
2024-01-02,Censer,Eye of the Dead
2024-01-02,Cosmicheals,Eye of the Dead
2024-01-02,Dreamer,Eye of the Dead
2024-01-02,Gandal,Fortitude of the Scourge
2024-01-02,Briseis,Gem of Trapped Innocents
2024-01-02,Chims,Ghoul Skin Tunic
2024-01-02,Branremix,Girdle of the Mentor
2024-01-02,Chims,Girdle of the Mentor
2024-01-02,Freightdawg,"Gressil, Dawn of Ruin"
2024-01-02,Iggyy,"Gressil, Dawn of Ruin"
2024-01-02,Mcballs,"Gressil, Dawn of Ruin"
2024-01-02,Mistaveeb,"Gressil, Dawn of Ruin"
2024-01-02,Zongasfive,"Gressil, Dawn of Ruin"
2024-01-02,Censer,Hammer of the Twisting Nether
2024-01-02,Mainevent,Hammer of the Twisting Nether
2024-01-02,Dirtydeeds,Harbinger of Doom
2024-01-02,Thorgena,Hatchet of Sundered Bone
2024-01-02,Checkursix,"Iblis, Blade of the Fallen Seraph"
2024-01-02,Iggyy,"Iblis, Blade of the Fallen Seraph"
2024-01-02,Cleavadge,Kiss of the Spider
2024-01-02,Freightdawg,Kiss of the Spider
2024-01-02,Knumb,Kiss of the Spider
2024-01-02,Knumb,Kiss of the Spider
2024-01-02,Nineteenalt,Kiss of the Spider
2024-01-02,Nineteenalt,Kiss of the Spider
2024-01-02,Impax,Leggings of Polarity
2024-01-02,Airz,Might of Menethil
2024-01-02,Airz,Might of Menethil
2024-01-02,Mcballs,Might of Menethil
2024-01-02,Azzith,Nerubian Slavemaker
2024-01-02,Azzith,Nerubian Slavemaker
2024-01-02,Ruug,Nerubian Slavemaker
2024-01-02,Ruug,Nerubian Slavemaker
2024-01-02,Cosmicheals,Noth's Frigid Heart
2024-01-02,Mictlantecuh,Plated Abomination Ribcage
2024-01-02,Mainevent,Ring of Faith
2024-01-02,Jensin,Sapphiron's Right Eye
2024-01-02,Kurdinn,Seal of the Damned
2024-01-02,Integrity,Shield of Condemnation
2024-01-02,Pogg,Shroud of Dominion
2024-01-02,Ratbag,Shroud of Dominion
2024-01-02,Checkursix,Slayer's Crest
2024-01-02,Farquaad,Slayer's Crest
2024-01-02,Nihilistik,Slayer's Crest
2024-01-02,Ratbag,Slayer's Crest
2024-01-02,Bli,Stormrage's Talisman of Seething
2024-01-02,Bli,Stormrage's Talisman of Seething
2024-01-02,Farquaad,Stormrage's Talisman of Seething
2024-01-02,Waumbek,Stygian Buckler
2024-01-02,Mictlantecuh,The Castigator
2024-01-02,Zongasfive,The Castigator
2024-01-02,Waumbek,The End of Dreams
2024-01-02,Branremix,The Hungering Cold
2024-01-02,Cleavadge,The Hungering Cold
2024-01-02,Mistaveeb,The Hungering Cold
2024-01-02,Nihilistik,The Hungering Cold
2024-01-02,Pogg,The Hungering Cold
2024-01-02,Baalthazar,The Restrained Essence of Sapphiron
2024-01-02,Baalthazar,The Restrained Essence of Sapphiron
2024-01-02,Briseis,The Restrained Essence of Sapphiron
2024-01-02,Gandal,The Restrained Essence of Sapphiron
2024-01-02,Jensin,The Restrained Essence of Sapphiron
2024-01-02,Gome,The Soul Harvester's Bindings
2024-01-02,Bossdelguapo,The Widow's Embrace
2024-01-02,Bojjo,Wraith Blade
2024-01-02,Burkinafaso,Wraith Blade
2024-01-02,Thorgena,Wristguards of Vengeance
2024-03-26,Antimercy,Band of Unanswered Prayers
