Date,Name,Item
2025-05-20,Rusti,Slayer's Crest
2025-05-20,Slashi,Slayer's Crest
2025-05-20,Alpine,Stormrage's Talisman of Seething
2025-05-20,Alpine,Stormrage's Talisman of Seething
2025-05-20,Jetrho,Stormrage's Talisman of Seething
2025-05-20,Jetrho,Stormrage's Talisman of Seething
2025-05-20,Dilphiv,The Castigator
2025-05-20,Imag,The Castigator
2025-05-20,Nomerdva,The Castigator
2025-05-20,Zenz,The Castigator
2025-05-20,Briseis,The Restrained Essence of Sapphiron
2025-05-20,Chimpsmage,The Restrained Essence of Sapphiron
2025-05-20,Kushcloud,The Restrained Essence of Sapphiron
2025-05-20,Kushcloud,The Restrained Essence of Sapphiron
2025-05-20,Ignitegodx,Wraith Blade
2025-05-20,Huxli,Wristguards of Vengeance
2025-01-07,Greybush,Band of Unanswered Prayers
2025-01-07,Feq,Band of Unnatural Forces
2025-01-07,Knumb,Band of Unnatural Forces
2025-01-07,Michaelre,Band of Unnatural Forces
2025-01-07,Greybush,Cloak of Suturing
2025-01-07,Waumbek,Cloak of the Necropolis
2025-01-07,Waumbek,Cloak of the Necropolis
2025-01-07,Fatperez,Desecrated Circlet
2025-01-07,Skiiska,Doomfinger
2025-01-07,Arizana,Eye of the Dead
2025-01-07,Bli,Eye of the Dead
2025-01-07,Gaussqt,Eye of the Dead
2025-01-07,Snugsafe,Eye of the Dead
2025-01-07,Tezcatlipoca,Eye of the Dead
2025-01-07,Saladbalding,Fortitude of the Scourge
2025-01-07,Yami,Ghoul Skin Tunic
2025-01-07,Frostiwarr,Girdle of the Mentor
2025-01-07,Knumb,Girdle of the Mentor
2025-01-07,Madder,Girdle of the Mentor
2025-01-07,Gaussqt,Hammer of the Twisting Nether
2025-01-07,Gduel,Hammer of the Twisting Nether
2025-01-07,Gduel,Hammer of the Twisting Nether
2025-01-07,Shaala,Hammer of the Twisting Nether
2025-01-07,Shaala,Hammer of the Twisting Nether
2025-01-07,Snugsafe,Hammer of the Twisting Nether
2025-01-07,Burkarms,"Iblis, Blade of the Fallen Seraph"
2025-01-07,Mlb,"Iblis, Blade of the Fallen Seraph"
2025-01-07,Aurel,Kingsfall
2025-01-07,Rogue,"Gressil, Dawn of Ruin"
2025-01-07,Alpineey,Kiss of the Spider
2025-01-07,Alpineey,Kiss of the Spider
2025-01-07,Deltgodx,Kiss of the Spider
2025-01-07,Frostiwarr,Kiss of the Spider
2025-01-07,Glad,Kiss of the Spider
2025-01-07,Glad,Kiss of the Spider
2025-01-07,Rusti,Kiss of the Spider
2025-01-07,Rusti,Kiss of the Spider
2025-01-07,Feq,Leggings of Apocalypse
2025-01-07,Fatperez,Leggings of Polarity
2025-01-07,Abusementprk,Legplates of Carnage
2025-01-07,Vexhunt,Might of the Scourge
2025-01-07,Arizana,Necklace of Necropsy
2025-01-07,Bli,Necklace of Necropsy
2025-01-07,Tezcatlipoca,Necklace of Necropsy
2025-01-07,Pogg,Nerubian Slavemaker
2025-01-07,Rogue,"Gressil, Dawn of Ruin"
2025-01-07,Burkarms,Plated Abomination Ribcage
2025-01-07,Dionefastrgf,Sapphiron's Left Eye
2025-01-07,Trine,Sapphiron's Left Eye
2025-01-07,Prunes,Seal of the Damned
2025-01-07,Prunes,Seal of the Damned
2025-01-07,Abusementprk,Shroud of Dominion
2025-01-07,Checkursix,Shroud of Dominion
2025-01-07,Chims,Shroud of Dominion
2025-01-07,Mistaveeb,Shroud of Dominion
2025-01-07,Airz,Slayer's Crest
2025-01-07,Jetrho,Slayer's Crest
2025-01-07,Jetrho,Slayer's Crest
2025-01-07,Mistaveeb,Slayer's Crest
2025-01-07,Saladbalding,Slayer's Crest
2025-01-07,Vexhunt,Slayer's Crest
2025-01-07,Aurel,Stormrage's Talisman of Seething
2025-01-07,Checkursix,Stormrage's Talisman of Seething
2025-01-07,Chims,Stormrage's Talisman of Seething
2025-01-07,Michaelre,Stormrage's Talisman of Seething
2025-01-07,Pogg,Stormrage's Talisman of Seething
2025-01-07,Deltgodx,The Castigator
2025-01-07,Madder,The Castigator
2025-01-07,Mlb,The Castigator
2025-01-07,Airz,The Restrained Essence of Sapphiron
2025-01-07,Briseis,The Restrained Essence of Sapphiron
2025-01-07,Briseis,The Restrained Essence of Sapphiron
2025-01-07,Donzonæq,The Restrained Essence of Sapphiron
2025-01-07,Donzonæq,The Restrained Essence of Sapphiron
2025-01-07,Skiiska,The Restrained Essence of Sapphiron
2025-01-07,Trine,The Restrained Essence of Sapphiron
2025-01-07,Dionefastrgf,The Soul Harvester's Bindings
2025-01-07,Yami,Wristguards of Vengeance
2024-08-27,Kurdinn,Band of Unanswered Prayers
2024-08-27,Feq,Band of Unnatural Forces
2024-08-27,Toxicalover,Band of Unnatural Forces
2024-08-27,Vanishh,Band of Unnatural Forces
2024-08-27,Ábrams,Band of Unnatural Forces
2024-08-27,Gugsx,Claw of the Frost Wyrm
2024-08-27,Toolbox,Cloak of Suturing
2024-08-27,Hegred,Cloak of the Necropolis
2024-08-27,Hegred,Cloak of the Necropolis
2024-08-27,Scambena,Cloak of the Necropolis
2024-08-27,Coomèr,Desecrated Circlet
2024-08-27,Dionefastrgf,Desecrated Circlet
2024-08-27,Dionefastrgf,Desecrated Robe
2024-08-27,Gandal,Doomfinger
2024-08-27,Bli,Eye of the Dead
2024-08-27,Bli,Eye of the Dead
2024-08-27,Lilanni,Eye of the Dead
2024-08-27,Maidenn,Eye of the Dead
2024-08-27,Mistav,Eye of the Dead
2024-08-27,Shaala,Eye of the Dead
2024-08-27,Shaala,Eye of the Dead
2024-08-27,Scambena,Gem of Trapped Innocents
2024-08-27,Abusementprk,Girdle of the Mentor
2024-08-27,Banjotooie,Girdle of the Mentor
2024-08-27,Anaomil,Hammer of the Twisting Nether
2024-08-27,Lilanni,Hammer of the Twisting Nether
2024-08-27,Maidenn,Hammer of the Twisting Nether
2024-08-27,Mistav,Hammer of the Twisting Nether
2024-08-27,Saladblesing,Hammer of the Twisting Nether
2024-08-27,Saladblesing,Hammer of the Twisting Nether
2024-08-27,Yasuke,Hatchet of Sundered Bone
2024-08-27,Finesse,"Iblis, Blade of the Fallen Seraph"
2024-08-27,Gugsx,Kingsfall
2024-08-27,Yasuke,Kingsfall
2024-08-27,Alpineey,Kiss of the Spider
2024-08-27,Banjotooie,Kiss of the Spider
2024-08-27,Checkursix,Kiss of the Spider
2024-08-27,Glad,Kiss of the Spider
2024-08-27,Knumb,Kiss of the Spider
2024-08-27,Mictlantecuh,Kiss of the Spider
2024-08-27,Pogg,Kiss of the Spider
2024-08-27,Toxicalover,Kiss of the Spider
2024-08-27,Chimpsmage,Leggings of Polarity
2024-08-27,Donzonæq,Leggings of Polarity
2024-08-27,Critzmcgee,Legplates of Carnage
2024-08-27,Knumb,Legplates of Carnage
2024-08-27,Impax,Loatheb's Reflection
2024-08-27,Checkursix,Might of the Scourge
2024-08-27,Vanishh,Might of the Scourge
2024-08-27,Waumbek,Misplaced Servo Arm
2024-08-27,Finesse,Nerubian Slavemaker
2024-08-27,Ábrams,Plated Abomination Ribcage
2024-08-27,Waumbek,Power of the Scourge
2024-08-27,Chimpsmage,Sapphiron's Left Eye
2024-08-27,Donzonæq,Sapphiron's Left Eye
2024-08-27,Gandal,Seal of the Damned
2024-08-27,Anaomil,Shield of Condemnation
2024-08-27,Bethaylorn,Shroud of Dominion
2024-08-27,Feq,Shroud of Dominion
2024-08-27,Glad,Slayer's Crest
2024-08-27,Jetrho,Slayer's Crest
2024-08-27,Jetrho,Slayer's Crest
2024-08-27,Pogg,Slayer's Crest
2024-08-27,Rootz,Slayer's Crest
2024-08-27,Rootz,Slayer's Crest
2024-08-27,Coomèr,Spire of Twilight
2024-08-27,Alpineey,Stormrage's Talisman of Seething
2024-08-27,Mictlantecuh,Stormrage's Talisman of Seething
2024-08-27,Bethaylorn,The Castigator
2024-08-27,Critzmcgee,The Castigator
2024-08-27,Nineteenalt,The Face of Death
2024-08-27,Burkinn,The Restrained Essence of Sapphiron
2024-08-27,Burkinn,The Restrained Essence of Sapphiron
2024-08-27,Kurdinn,The Restrained Essence of Sapphiron
2024-08-27,Supgap,The Restrained Essence of Sapphiron
2024-08-27,Supgap,The Restrained Essence of Sapphiron
2024-08-27,Impax,Veil of Eclipse
2024-08-27,Toolbox,Warmth of Forgiveness
2024-08-27,Abusementprk,Wristguards of Vengeance
2024-08-27,Nineteenalt,Wristguards of Vengeance
2025-01-14,Airz,Band of Unanswered Prayers
2025-01-14,Greybush,Band of Unanswered Prayers
2025-01-14,Michaelre,Band of Unnatural Forces
2025-01-14,Greybush,Cloak of Suturing
2025-01-14,Waumbek,Cloak of the Necropolis
2025-01-14,Waumbek,Cloak of the Necropolis
2025-01-14,Onefiftyone,Crystal Webbed Robe
2025-01-14,Fatperez,Desecrated Circlet
2025-01-14,Skiiska,Doomfinger
2025-01-14,Arizana,Eye of the Dead
2025-01-14,Bli,Eye of the Dead
2025-01-14,Bli,Eye of the Dead
2025-01-14,Briseis,Eye of the Dead
2025-01-14,Rootz,Eye of the Dead
2025-01-14,Snugsafe,Eye of the Dead
2025-01-14,Burkarms,Girdle of the Mentor
2025-01-14,Feq,Girdle of the Mentor
2025-01-13,Frostiwarr,Girdle of the Mentor
2025-01-14,Knumb,Girdle of the Mentor
2025-01-14,Mlb,Girdle of the Mentor
2025-01-14,Gandal,Hailstone Band
2025-01-14,Gduel,Hammer of the Twisting Nether
2025-01-14,Gduel,Hammer of the Twisting Nether
2025-01-14,Shaala,Hammer of the Twisting Nether
2025-01-14,Shaala,Hammer of the Twisting Nether
2025-01-14,Mlb,"Iblis, Blade of the Fallen Seraph"
2025-01-14,Rogue,"Gressil, Dawn of Ruin"
2025-01-14,Alpineey,Kiss of the Spider
2025-01-14,Alpineey,Kiss of the Spider
2025-01-14,Checkursix,Kiss of the Spider
2025-01-14,Deltgodx,Kiss of the Spider
2025-01-13,Frostiwarr,Kiss of the Spider
2025-01-14,Gaussxo,Kiss of the Spider
2025-01-14,Glad,Kiss of the Spider
2025-01-14,Glad,Kiss of the Spider
2025-01-14,Microgodx,Kiss of the Spider
2025-01-14,Rusti,Kiss of the Spider
2025-01-14,Rusti,Kiss of the Spider
2025-01-14,Sunderzz,Leggings of Apocalypse
2025-01-14,Gandal,Leggings of Polarity
2025-01-14,Abusementprk,Legplates of Carnage
2025-01-14,Feq,Might of the Scourge
2025-01-14,Arizana,Necklace of Necropsy
2025-01-14,Pogg,Nerubian Slavemaker
2025-01-14,Rogue,"Gressil, Dawn of Ruin"
2025-01-14,Gaussxo,Plated Abomination Ribcage
2025-01-14,Onefiftyone,Preceptor's Hat
2025-01-14,Snugsafe,Ring of Faith
2025-01-14,Dionefastrgf,Sapphiron's Left Eye
2025-01-14,Trine,Sapphiron's Left Eye
2025-01-14,Abusementprk,Shroud of Dominion
2025-01-14,Checkursix,Shroud of Dominion
2025-01-14,Chims,Shroud of Dominion
2025-01-14,Mistaveeb,Shroud of Dominion
2025-01-14,Airz,Slayer's Crest
2025-01-14,Burkarms,Slayer's Crest
2025-01-14,Mistaveeb,Slayer's Crest
2025-01-14,Rootz,Slayer's Crest
2025-01-14,Sunderzz,Slayer's Crest
2025-01-14,Vexhunt,Slayer's Crest
2025-01-14,Vexhunt,Slayer's Crest
2025-01-14,Chims,Stormrage's Talisman of Seething
2025-01-14,Michaelre,Stormrage's Talisman of Seething
2025-01-14,Microgodx,Stormrage's Talisman of Seething
2025-01-14,Pogg,Stormrage's Talisman of Seething
2025-01-14,Deltgodx,The Castigator
2025-01-14,Madder,The Castigator
2025-01-14,Knumb,The Face of Death
2025-01-14,Briseis,The Restrained Essence of Sapphiron
2025-01-14,Donzonæq,The Restrained Essence of Sapphiron
2025-01-14,Donzonæq,The Restrained Essence of Sapphiron
2025-01-14,Fatperez,The Restrained Essence of Sapphiron
2025-01-14,Ignomes,The Restrained Essence of Sapphiron
2025-01-14,Skiiska,The Restrained Essence of Sapphiron
2025-01-14,Trine,The Restrained Essence of Sapphiron
2025-01-14,Dionefastrgf,The Soul Harvester's Bindings
2025-01-14,Ignomes,Wraith Blade
2025-01-14,Madder,Wristguards of Vengeance
2025-05-27,Borntodiee,Band of Unanswered Prayers
2025-05-27,Darkwings,Band of Unanswered Prayers
2025-05-27,Holyfist,Band of Unanswered Prayers
2025-05-27,Madder,Band of Unnatural Forces
2025-05-27,Rusti,Band of Unnatural Forces
2025-05-27,Slashi,Band of Unnatural Forces
2025-05-27,Valoriwar,Band of Unnatural Forces
2025-05-27,Iketibby,Band of the Inevitable
2025-05-27,Sundergang,Claw of the Frost Wyrm
2025-05-27,Chimpsmage,Cloak of the Necropolis
2025-05-27,Iketibby,Cloak of the Necropolis
2025-05-27,Bli,Corrupted Ashbringer
2025-05-27,Bli,Corrupted Ashbringer
2025-05-27,Saladblesing,Corrupted Ashbringer
2025-05-27,Mistam,Doomfinger
2025-05-27,Briseis,Eye of the Dead
2025-05-27,Donfrye,Eye of the Dead
2025-05-27,Feq,Girdle of the Mentor
2025-05-27,Huxli,Girdle of the Mentor
2025-05-27,Lastbeath,Girdle of the Mentor
2025-05-27,Torreypines,Girdle of the Mentor
2025-05-27,Borntodiee,Hammer of the Twisting Nether
2025-05-27,Darkwings,Hammer of the Twisting Nether
2025-05-27,Donfrye,Hammer of the Twisting Nether
2025-05-27,Holyfist,Hammer of the Twisting Nether
2025-05-27,Kurdinn,Hammer of the Twisting Nether
2025-05-27,Aile,Harbinger of Doom
2025-05-27,Valoriwar,Hatchet of Sundered Bone
2025-05-27,Athek,"Iblis, Blade of the Fallen Seraph"
2025-05-27,Dwamasama,"Iblis, Blade of the Fallen Seraph"
2025-05-27,Ghili,"Iblis, Blade of the Fallen Seraph"
2025-05-27,Feq,Kingsfall
2025-05-27,Kushcloud,Leggings of Polarity
2025-05-27,Torreypines,Legplates of Carnage
2025-05-27,Zenz,Legplates of Carnage
2025-05-27,Athek,Might of the Scourge
2025-05-27,Ghili,Might of the Scourge
2025-05-27,Imag,Might of the Scourge
2025-05-27,Madder,Might of the Scourge
2025-05-27,Aile,Misplaced Servo Arm
2025-05-27,Greybush,Necklace of Necropsy
2025-05-27,Reciprocate,Necklace of Necropsy
2025-05-27,Reciprocate,Necklace of Necropsy
2025-05-27,Alpineey,Nerubian Slavemaker
2025-05-27,Saladblesing,Nerubian Slavemaker
2025-05-27,Dwamasama,Plated Abomination Ribcage
2025-05-27,Zenz,Plated Abomination Ribcage
2025-05-27,Greybush,Resilience of the Scourge
2025-05-27,Dionefastrgf,Sapphiron's Left Eye
2025-05-27,Dionefastrgf,Sapphiron's Left Eye
2025-05-27,Lastbeath,Shroud of Dominion
2025-05-27,Novely,Shroud of Dominion
2025-05-27,Dilphiv,Slayer's Crest
2025-05-27,Glad,Slayer's Crest
2025-05-27,Glad,Slayer's Crest
2025-05-27,Novely,Slayer's Crest
2025-05-27,Rusti,Slayer's Crest
2025-05-27,Slashi,Slayer's Crest
2025-05-27,Alpineey,Stormrage's Talisman of Seething
2025-05-27,Thorgena,Stormrage's Talisman of Seething
2025-05-27,Thorgena,Stormrage's Talisman of Seething
2025-05-27,Dilphiv,The Castigator
2025-05-27,Imag,The Castigator
2025-05-27,Chimpsmage,The Restrained Essence of Sapphiron
2025-05-27,Hegrid,The Restrained Essence of Sapphiron
2025-05-27,Hegrid,The Restrained Essence of Sapphiron
2025-05-27,Kurdinn,The Restrained Essence of Sapphiron
2025-05-27,Kushcloud,The Restrained Essence of Sapphiron
2025-05-27,Trine,The Restrained Essence of Sapphiron
2025-05-27,Trine,The Restrained Essence of Sapphiron
2025-05-27,Briseis,Wand of Fates
2025-05-27,Mistam,Wraith Blade
2025-05-27,Huxli,Wristguards of Vengeance
2025-05-27,Sundergang,Wristguards of Vengeance
2025-10-14,Healsniper,Band of Unanswered Prayers
2025-10-14,Ares,Band of Unnatural Forces
2025-10-14,Huxli,Band of Unnatural Forces
2025-10-14,Imag,Band of Unnatural Forces
2025-10-14,Rusti,Band of Unnatural Forces
2025-10-14,Slout,Band of Unnatural Forces
2025-10-14,Vallanz,Cloak of the Necropolis
2025-10-14,Mazec,Desecrated Robe
2025-10-14,Mhorana,Desecrated Robe
2025-10-14,Calul,Doomfinger
2025-10-14,Grapedrink,Eye of the Dead
2025-10-14,Grapedrink,Eye of the Dead
2025-10-14,Groves,Eye of the Dead
2025-10-14,Holyfist,Eye of the Dead
2025-10-14,Mhorana,Eye of the Dead
2025-10-14,Mandraky,Gem of Trapped Innocents
2025-10-14,Ares,Girdle of the Mentor
2025-10-14,Macthorson,Girdle of the Mentor
2025-10-14,Saladbalding,Girdle of the Mentor
2025-10-14,Groves,Hammer of the Twisting Nether
2025-10-14,Holyfist,Hammer of the Twisting Nether
2025-10-14,Hurb,"Iblis, Blade of the Fallen Seraph"
2025-10-14,Mesmasshuu,"Iblis, Blade of the Fallen Seraph"
2025-10-14,Nomerdva,"Iblis, Blade of the Fallen Seraph"
2025-10-14,Ethos,Kingsfall
2025-10-14,Anticide,Kiss of the Spider
2025-10-14,Anticide,Kiss of the Spider
2025-10-14,Dilphiv,Kiss of the Spider
2025-10-14,Imag,Kiss of the Spider
2025-10-14,Michaelre,Kiss of the Spider
2025-10-14,Saladbalding,Kiss of the Spider
2025-10-14,Michaelre,Leggings of Apocalypse
2025-10-14,Greybush,Leggings of Polarity
2025-10-14,Andragan,Legplates of Carnage
2025-10-14,Andragan,Legplates of Carnage
2025-10-14,Mesmasshuu,Legplates of Carnage
2025-10-14,Darkwings,Libram of Light
2025-10-14,Darkwings,Libram of Light
2025-10-14,Healsniper,Libram of Light
2025-10-14,Patriot,Might of Menethil
2025-10-14,Zosodotter,Misplaced Servo Arm
2025-10-14,Abusementprk,Nerubian Slavemaker
2025-10-14,Meco,Nerubian Slavemaker
2025-10-14,Meco,Nerubian Slavemaker
2025-10-14,Hurb,Plated Abomination Ribcage
2025-10-14,Solidsmtx,Plated Abomination Ribcage
2025-10-14,Kushcloud,Rime Covered Mantle
2025-10-14,Vallanz,Rime Covered Mantle
2025-10-14,Mandraky,Sapphiron's Left Eye
2025-10-14,Patriot,Shield of Condemnation
2025-10-14,Ethos,Shroud of Dominion
2025-10-14,Huxli,Shroud of Dominion
2025-10-14,Dilphiv,Slayer's Crest
2025-10-14,Madder,Slayer's Crest
2025-10-14,Rusti,Slayer's Crest
2025-10-14,Slout,Slayer's Crest
2025-10-14,Sorschia,Soulstring
2025-10-14,Abusementprk,Stormrage's Talisman of Seething
2025-10-14,Gaping,Stormrage's Talisman of Seething
2025-10-14,Solidsmtx,Stormrage's Talisman of Seething
2025-10-14,Gaping,The Castigator
2025-10-14,Macthorson,The Castigator
2025-10-14,Nomerdva,The Castigator
2025-10-14,Madder,The Face of Death
2025-10-14,Deadcoiles,The Restrained Essence of Sapphiron
2025-10-14,Deadcoiles,The Restrained Essence of Sapphiron
2025-10-14,Greybush,The Restrained Essence of Sapphiron
2025-10-14,Calul,The Soul Harvester's Bindings
2025-10-14,Kushcloud,The Soul Harvester's Bindings
2025-10-14,Kurdinn,Wand of Fates
2025-10-14,Kurdinn,Wand of Fates
2025-10-14,Mazec,Wraith Blade
2025-10-14,Sorschia,Wristguards of Vengeance
2025-10-14,Zosodotter,Wristguards of Vengeance
2023-08-30,Baldbro,Band of Unanswered Prayers
2023-08-30,Cosmicheals,Band of Unanswered Prayers
2023-08-30,Fluttershye,Band of Unanswered Prayers
2023-08-30,Thurgood,Band of Unanswered Prayers
2023-08-30,Azzereth,Band of the Inevitable
2023-08-30,Uwudaddy,Band of the Inevitable
2023-08-30,Gandal,Crystal Webbed Robe
2023-08-30,Hegred,Crystal Webbed Robe
2023-08-30,Gome,Desecrated Belt
2023-08-30,Saacon,Desecrated Belt
2023-08-30,Integrity,Desecrated Boots
2023-08-30,Explore,Desecrated Bracers
2023-08-30,Falariss,Desecrated Bracers
2023-08-30,Airz,Desecrated Girdle
2023-08-30,Farquaad,Desecrated Girdle
2023-08-30,Zepii,Desecrated Girdle
2023-08-30,Briseis,Desecrated Gloves
2023-08-30,Cainbaid,Desecrated Gloves
2023-08-30,Accrohaizaa,Desecrated Handguards
2023-08-30,Farquaad,Desecrated Handguards
2023-08-30,Briseis,Desecrated Sandals
2023-08-30,Cainbaid,Desecrated Sandals
2023-08-30,Criptonico,Desecrated Waistguard
2023-08-30,Accrohaizaa,Desecrated Wristguards
2023-08-30,Gome,Gem of Nerubis
2023-08-30,Nabdru,Ghoul Skin Tunic
2023-08-30,Dingerbat,Girdle of the Mentor
2023-08-30,Dinoblunt,Girdle of the Mentor
2023-08-30,Tont,Girdle of the Mentor
2023-08-30,Paendrag,Harbinger of Doom
2023-08-30,Mictlantecuh,Hatchet of Sundered Bone
2023-08-30,Qtplants,Hatchet of Sundered Bone
2023-08-30,Zepii,Hatchet of Sundered Bone
2023-08-30,Bli,"Iblis, Blade of the Fallen Seraph"
2023-08-30,Dinoblunt,"Iblis, Blade of the Fallen Seraph"
2023-08-30,Tont,"Iblis, Blade of the Fallen Seraph"
2023-08-30,Paendrag,Icebane Pauldrons
2023-08-30,Branremix,Kiss of the Spider
2023-08-30,Criptonico,Kiss of the Spider
2023-08-30,Explore,Kiss of the Spider
2023-08-30,Marci,Kiss of the Spider
2023-08-30,Nabdru,Kiss of the Spider
2023-08-30,Stupidicus,Kiss of the Spider
2023-08-30,Dingerbat,Legplates of Carnage
2023-08-30,Gragas,Legplates of Carnage
2023-08-30,Locope,Legplates of Carnage
2023-08-30,Baldbro,Libram of Light
2023-08-30,Falariss,Maexxna's Fang
2023-08-30,Vaxie,Maexxna's Fang
2023-08-30,Vaxie,Maexxna's Fang
2023-08-30,Cleavadge,Misplaced Servo Arm
2023-08-30,Waumbek,Necklace of Necropsy
2023-08-30,Gandal,Necro-Knight's Garb
2023-08-30,Auntjamal,Preceptor's Hat
2023-08-30,Hegred,Preceptor's Hat
2023-08-30,Waumbek,Preceptor's Hat
2023-08-30,Slayedstacey,Spaulders of the Grand Crusader
2023-08-30,Airz,The Widow's Embrace
2023-08-30,Cosmicheals,The Widow's Embrace
2023-08-30,Fluttershye,The Widow's Embrace
2023-08-30,Integrity,The Widow's Embrace
2023-08-30,Thurgood,The Widow's Embrace
2023-08-30,Branremix,Widow's Remorse
2023-08-30,Marci,Widow's Remorse
2023-08-30,Panduuh,Widow's Remorse
2023-08-30,Panduuh,Widow's Remorse
2023-08-30,Qtplants,Widow's Remorse
2023-08-30,Audem,Wraith Blade
2023-08-30,Audem,Wraith Blade
2023-08-30,Auntjamal,Wraith Blade
2023-08-30,Azzereth,Wraith Blade
2023-08-30,Saacon,Wraith Blade
2023-08-30,Slayedstacey,Wraith Blade
2023-08-30,Uwudaddy,Wraith Blade
2023-08-30,Bli,Wristguards of Vengeance
2023-08-30,Cleavadge,Wristguards of Vengeance
2023-08-30,Gragas,Wristguards of Vengeance
2023-08-30,Locope,Wristguards of Vengeance
2023-08-30,Mictlantecuh,Wristguards of Vengeance
2023-08-30,Stupidicus,Wristguards of Vengeance
2024-07-16,Bossdelguapo,Band of Unanswered Prayers
2024-07-16,Ogbigzz,Band of Unanswered Prayers
2024-07-16,Finesse,Band of Unnatural Forces
2024-07-16,Mictlantecuh,Band of Unnatural Forces
2024-07-16,Vanishh,Band of Unnatural Forces
2024-07-16,Chimpsmage,Brimstone Staff
2024-07-16,Gandal,Cloak of the Necropolis
2024-07-16,Uwudaddy,Cloak of the Necropolis
2024-07-16,Resurrecctio,Desecrated Circlet
2024-07-16,Chimpsmage,Desecrated Robe
2024-07-16,Burkinafaso,Doomfinger
2024-07-16,Gandal,Doomfinger
2024-07-16,Lilanni,Eye of the Dead
2024-07-16,Mainevent,Eye of the Dead
2024-07-16,Mainevent,Eye of the Dead
2024-07-16,Ogbigzz,Eye of the Dead
2024-07-16,Pandaheals,Eye of the Dead
2024-07-16,Shaala,Eye of the Dead
2024-07-16,Shaala,Eye of the Dead
2024-07-16,Resurrecctio,Frostfire Ring
2024-07-16,Burkinafaso,Gem of Trapped Innocents
2024-07-16,Airz,Girdle of the Mentor
2024-07-16,Critzmcgee,Girdle of the Mentor
2024-07-16,Airz,Hammer of the Twisting Nether
2024-07-16,Bli,Hammer of the Twisting Nether
2024-07-16,Lilanni,Hammer of the Twisting Nether
2024-07-16,Spacepimp,Hammer of the Twisting Nether
2024-07-16,Spacepimp,Hammer of the Twisting Nether
2024-07-16,Moonee,Hatchet of Sundered Bone
2024-07-16,Ashi,"Iblis, Blade of the Fallen Seraph"
2024-07-16,Checkursix,"Iblis, Blade of the Fallen Seraph"
2024-07-16,Checkursix,"Iblis, Blade of the Fallen Seraph"
2024-07-16,Finesse,"Iblis, Blade of the Fallen Seraph"
2024-07-16,Jetrho,Kingsfall
2024-07-16,Abusementprk,Kiss of the Spider
2024-07-16,Abusementprk,Kiss of the Spider
2024-07-16,Feq,Kiss of the Spider
2024-07-16,Feq,Kiss of the Spider
2024-07-16,Glad,Kiss of the Spider
2024-07-16,Glad,Kiss of the Spider
2024-07-16,Mictlantecuh,Kiss of the Spider
2024-07-16,Nineteenhc,Kiss of the Spider
2024-07-16,Nineteenhc,Kiss of the Spider
2024-07-16,Pogg,Kiss of the Spider
2024-07-16,Ruug,Leggings of Apocalypse
2024-07-16,Supgap,Leggings of Polarity
2024-07-16,Dmackk,Legplates of Carnage
2024-07-16,Ábrams,Legplates of Carnage
2024-07-16,Impax,Loatheb's Reflection
2024-07-16,Arizana,Might of Menethil
2024-07-16,Aleice,Might of the Scourge
2024-07-16,Bli,Nerubian Slavemaker
2024-07-16,Ábrams,Plated Abomination Ribcage
2024-07-16,Rootz,Sadist's Collar
2024-07-16,Dmackk,Shroud of Dominion
2024-07-16,Mistaveeb,Shroud of Dominion
2024-07-16,Toxicalover,Shroud of Dominion
2024-07-16,Jetrho,Slayer's Crest
2024-07-16,Pogg,Slayer's Crest
2024-07-16,Rootz,Slayer's Crest
2024-07-16,Ruug,Slayer's Crest
2024-07-16,Vanishh,Slayer's Crest
2024-07-16,Critzmcgee,Soulstring
2024-07-16,Arizana,Stormrage's Talisman of Seething
2024-07-16,Chims,Stormrage's Talisman of Seething
2024-07-16,Mistaveeb,Stormrage's Talisman of Seething
2024-07-16,Aleice,The Castigator
2024-07-16,Ashi,The Castigator
2024-07-16,Toxicalover,The Castigator
